number_of_reviews,minimum_nights,calculated_host_listings_count,room_type,price
0.8571428571428572,0.0,0.0,0.0,50
0.0,0.2857142857142857,0.009316770186335404,0.0,39
0.14285714285714285,0.0,0.006211180124223604,1.0,75
0.2857142857142857,0.0,0.006211180124223604,0.0,32
0.2857142857142857,0.0,0.009316770186335404,1.0,24
0.5714285714285714,0.0,0.031055900621118012,0.0,300
0.42857142857142855,0.8571428571428572,0.012422360248447204,0.0,35
0.0,0.0,0.006211180124223604,0.0,100
0.0,0.2857142857142857,0.009316770186335404,0.0,90
0.42857142857142855,0.0,0.009316770186335404,0.0,65
0.7142857142857142,0.2857142857142857,0.0,0.0,67
0.14285714285714285,0.0,0.0,0.0,69
0.5714285714285714,0.2857142857142857,0.02173913043478261,0.5,269
0.0,0.2857142857142857,0.012422360248447204,0.5,185
0.14285714285714285,0.0,0.06521739130434782,0.0,50
0.0,0.0,0.015527950310559004,0.0,197
1.0,0.0,0.0,0.5,169
0.42857142857142855,0.14285714285714285,1.0,0.5,217
0.14285714285714285,0.0,0.031055900621118012,0.0,100
0.0,0.0,0.006211180124223604,0.0,100
0.0,0.0,0.009316770186335404,1.0,29
0.8571428571428572,0.0,0.0031055900621118036,0.5,249
0.42857142857142855,0.2857142857142857,0.012422360248447204,0.0,59
1.0,0.14285714285714285,0.006211180124223604,0.0,50
0.0,0.0,0.0,0.0,80
0.14285714285714285,0.14285714285714285,1.0,0.5,229
0.0,0.8571428571428572,0.02484472049689441,0.0,169
0.14285714285714285,0.0,0.0031055900621118036,0.0,75
0.0,0.0,0.0,0.5,330
0.7142857142857142,0.0,0.009316770186335404,0.0,209
0.5714285714285714,0.14285714285714285,0.0031055900621118036,0.0,40
0.0,0.0,0.012422360248447204,0.0,100
0.14285714285714285,0.14285714285714285,0.0031055900621118036,0.0,65
0.42857142857142855,0.2857142857142857,0.07142857142857142,0.0,179
0.14285714285714285,0.2857142857142857,0.02484472049689441,0.0,65
0.2857142857142857,0.0,0.009316770186335404,1.0,28
0.42857142857142855,0.14285714285714285,1.0,0.5,255
1.0,0.14285714285714285,0.009316770186335404,0.0,49
0.0,0.5714285714285714,0.015527950310559004,1.0,25
0.8571428571428572,0.0,0.0031055900621118036,1.0,159
0.2857142857142857,0.14285714285714285,1.0,0.5,194
0.2857142857142857,0.0,0.07763975155279502,0.0,199
0.0,0.0,0.012422360248447204,0.0,100
0.14285714285714285,0.0,0.0,0.0,179
0.5714285714285714,0.0,0.0,1.0,50
0.2857142857142857,0.0,0.006211180124223604,0.0,70
0.2857142857142857,0.0,0.018633540372670804,0.0,65
0.42857142857142855,0.14285714285714285,0.11801242236024845,0.0,47
0.14285714285714285,0.0,0.0,0.0,60
0.5714285714285714,0.14285714285714285,0.0031055900621118036,0.0,149
0.0,0.8571428571428572,0.02484472049689441,0.0,42
0.8571428571428572,0.0,0.006211180124223604,1.0,99
0.42857142857142855,0.0,0.012422360248447204,0.5,139
0.42857142857142855,0.14285714285714285,0.02484472049689441,0.5,220
0.5714285714285714,0.0,0.006211180124223604,0.0,200
0.7142857142857142,0.2857142857142857,0.012422360248447204,0.0,89
1.0,0.0,0.0031055900621118036,0.0,55
0.2857142857142857,0.0,0.012422360248447204,0.0,100
0.42857142857142855,0.0,0.06521739130434782,0.0,55
0.42857142857142855,0.14285714285714285,0.0,0.0,59
0.7142857142857142,0.0,0.006211180124223604,0.0,49
0.14285714285714285,0.14285714285714285,1.0,0.5,185
0.8571428571428572,0.14285714285714285,0.0,0.0,39
0.14285714285714285,0.2857142857142857,0.02173913043478261,1.0,30
0.0,0.2857142857142857,0.006211180124223604,0.5,130
0.14285714285714285,0.14285714285714285,0.02484472049689441,0.5,299
0.42857142857142855,0.8571428571428572,0.009316770186335404,0.0,49
1.0,0.0,0.037267080745341616,0.5,163
0.0,0.0,0.0,0.0,100
0.7142857142857142,0.8571428571428572,0.02484472049689441,0.0,38
0.8571428571428572,0.5714285714285714,0.006211180124223604,0.0,55
0.5714285714285714,0.8571428571428572,0.13043478260869565,0.0,60
0.42857142857142855,0.0,0.006211180124223604,0.0,60
0.42857142857142855,0.2857142857142857,0.0,0.0,79
0.0,0.8571428571428572,0.02484472049689441,0.0,209
0.2857142857142857,0.0,0.0,0.0,50
1.0,0.0,0.009316770186335404,0.5,299
0.8571428571428572,0.14285714285714285,0.09006211180124223,0.0,65
0.2857142857142857,0.8571428571428572,0.02484472049689441,0.0,38
0.8571428571428572,0.0,0.009316770186335404,0.0,45
0.0,0.14285714285714285,1.0,0.5,222
0.2857142857142857,0.14285714285714285,1.0,0.5,215
0.42857142857142855,0.14285714285714285,1.0,0.5,247
0.0,0.0,0.0031055900621118036,1.0,69
0.7142857142857142,0.14285714285714285,0.09006211180124223,1.0,39
0.42857142857142855,0.0,0.006211180124223604,0.0,80
0.5714285714285714,0.2857142857142857,0.02173913043478261,0.5,269
0.14285714285714285,0.2857142857142857,0.009316770186335404,0.0,90
0.8571428571428572,0.0,0.0031055900621118036,0.0,35
1.0,0.0,0.0,0.0,58
0.42857142857142855,0.8571428571428572,0.02484472049689441,0.0,38
1.0,0.0,0.006211180124223604,0.0,75
0.42857142857142855,0.8571428571428572,0.006211180124223604,0.5,198
1.0,0.0,0.006211180124223604,1.0,60
0.5714285714285714,0.0,0.0,0.0,48
0.14285714285714285,0.2857142857142857,0.07142857142857142,0.0,249
0.14285714285714285,0.14285714285714285,0.02484472049689441,0.5,260
0.7142857142857142,0.14285714285714285,0.0,1.0,32
0.14285714285714285,0.0,0.0031055900621118036,0.0,65
0.8571428571428572,0.8571428571428572,0.13043478260869565,0.0,80
0.14285714285714285,0.0,0.0,0.0,109
0.7142857142857142,0.0,0.006211180124223604,0.0,304
0.14285714285714285,0.14285714285714285,1.0,0.5,234
0.42857142857142855,0.14285714285714285,1.0,0.5,188
0.0,0.0,0.07763975155279502,0.0,199
0.0,0.0,0.04037267080745341,0.0,135
0.8571428571428572,0.0,0.07763975155279502,0.0,199
1.0,0.0,0.0,0.0,138
0.8571428571428572,0.0,0.0,0.0,70
0.42857142857142855,0.14285714285714285,0.006211180124223604,0.0,40
0.0,0.0,0.0,0.0,50
0.42857142857142855,0.0,0.018633540372670804,0.0,42
0.14285714285714285,0.14285714285714285,1.0,0.5,229
0.7142857142857142,0.8571428571428572,0.13043478260869565,0.0,99
0.42857142857142855,0.2857142857142857,0.02484472049689441,0.0,117
0.0,0.14285714285714285,0.0,0.0,36
0.2857142857142857,0.0,0.0031055900621118036,1.0,40
0.14285714285714285,0.14285714285714285,1.0,0.5,244
1.0,0.0,0.0031055900621118036,1.0,23
0.14285714285714285,0.14285714285714285,0.0,0.5,175
0.0,0.0,0.015527950310559004,0.0,250
0.0,0.14285714285714285,0.006211180124223604,1.0,75
0.2857142857142857,0.0,0.0,1.0,95
0.14285714285714285,0.2857142857142857,0.015527950310559004,1.0,25
0.14285714285714285,0.0,0.015527950310559004,0.5,299
1.0,0.8571428571428572,0.13043478260869565,0.0,62
0.0,0.14285714285714285,0.009316770186335404,1.0,25
0.2857142857142857,0.0,0.006211180124223604,0.0,130
0.8571428571428572,0.14285714285714285,1.0,0.5,282
0.0,0.14285714285714285,0.015527950310559004,0.0,50
0.5714285714285714,0.0,0.037267080745341616,1.0,28
0.2857142857142857,0.0,0.0031055900621118036,0.0,299
0.14285714285714285,0.5714285714285714,0.0031055900621118036,0.0,55
1.0,0.0,0.0,1.0,95
0.0,0.0,0.006211180124223604,0.0,42
0.5714285714285714,0.2857142857142857,0.0,0.5,245
0.42857142857142855,0.7142857142857142,0.009316770186335404,0.0,45
0.8571428571428572,0.0,0.009316770186335404,0.0,149
0.5714285714285714,0.14285714285714285,1.0,0.5,214
0.5714285714285714,0.2857142857142857,0.02173913043478261,0.5,269
0.14285714285714285,0.2857142857142857,0.0,0.0,70
0.0,0.0,0.006211180124223604,0.0,250
0.0,0.0,0.0,0.0,48
0.0,0.0,0.0,0.0,85
0.8571428571428572,0.5714285714285714,0.0031055900621118036,0.5,99
1.0,0.8571428571428572,0.02484472049689441,0.0,40
0.5714285714285714,0.14285714285714285,0.015527950310559004,0.0,45
1.0,0.0,0.009316770186335404,0.5,48
0.0,0.0,0.018633540372670804,0.0,329
0.42857142857142855,0.0,0.009316770186335404,0.0,65
0.42857142857142855,0.14285714285714285,0.018633540372670804,0.5,140
0.14285714285714285,0.0,0.04658385093167701,0.0,199
0.7142857142857142,0.42857142857142855,0.0031055900621118036,0.0,99
0.42857142857142855,0.14285714285714285,1.0,0.5,240
1.0,0.14285714285714285,0.06521739130434782,0.0,36
0.42857142857142855,0.14285714285714285,1.0,0.5,218
0.0,0.0,0.0,0.0,59
0.42857142857142855,0.8571428571428572,0.13043478260869565,0.0,45
0.2857142857142857,0.14285714285714285,1.0,0.5,214
0.8571428571428572,0.0,0.009316770186335404,0.0,55
0.2857142857142857,0.14285714285714285,1.0,0.5,235
0.8571428571428572,0.42857142857142855,0.0,0.0,88
0.14285714285714285,0.8571428571428572,0.02484472049689441,0.0,38
0.8571428571428572,0.14285714285714285,0.0,0.0,78
0.2857142857142857,0.0,0.009316770186335404,0.0,60
0.42857142857142855,0.8571428571428572,0.13043478260869565,0.0,120
0.7142857142857142,0.14285714285714285,1.0,0.0,262
0.2857142857142857,0.14285714285714285,0.02484472049689441,0.0,252
